STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,POLLUTANT,,MEASURE,,UNIT_MEASURE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,PRICE_BASE,,BASE_PER,,DECIMALS,,CONVERSION_TYPE,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,EGY,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,3.463126,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GEO,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.652597,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GHA,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,1.312229,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GTM,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,1.868301,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GNB,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,0.6934381,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GUY,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,6.167833,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,VAT,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,29.40696,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,IDN,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,3.378282,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,KAZ,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,21.34503,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,KEN,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,1.223337,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,LIE,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.732372,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MYS,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,9.79379,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MDV,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.197021,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MLT,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.165486,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MUS,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.478291,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MDA,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.406259,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MCO,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,2.261659,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MAR,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,2.586243,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NAM,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.198732,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NPL,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,1.761065,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NGA,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,1.512795,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,PAN,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,4.362435,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,PER,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,3.189103,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ROU,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,6.048876,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,RUS,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,14.07665,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,RWA,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,0.7978748,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SRB,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,9.022214,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SGP,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,10.08684,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SLB,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,0.8389294,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ZAF,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,8.537099,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,UKR,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,7.631061,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,UZB,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,5.80262,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,VEN,,A,,GHG,,_T,,KG_CO2E_PS,,2018,,6.191895,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,AUS,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,22.74019,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,AUT,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.033319,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BEL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,10.21425,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CAN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,20.97687,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CHL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.283227,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,COL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,3.509622,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CRI,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,3.075124,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CZE,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,11.91482,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,DNK,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.377474,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,EST,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,15.96656,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,FIN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,10.7283,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,FRA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,7.046576,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,DEU,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,10.98049,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GRC,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.174307,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,HUN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.00465,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ISL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,14.53881,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,IRL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,12.47143,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ISR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.849664,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ITA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,7.120819,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,JPN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,10.5282,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,KOR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,14.33164,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,LVA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.373127,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,LTU,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.594755,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,LUX,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,19.4309,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MEX,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.141273,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NLD,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,10.9876,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NZL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,18.4279,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NOR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,10.45206,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,POL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.929695,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,PRT,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.078352,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SVK,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,7.319902,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SVN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,8.093888,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ESP,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.857054,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SWE,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.515628,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CHE,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.044053,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,TUR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.997226,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GBR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,8.215401,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,USA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,21.37271,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,EU27_2020,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,8.488961,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECD,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,12.10866,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECDA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,15.81185,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECDSO,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,12.91463,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,OECDE,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,8.223466,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,DZA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.151576,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ARG,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,7.848993,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BLR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.893406,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BRA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.026185,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BRN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,27.43803,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,BGR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,7.927114,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CIV,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,1.577156,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,HRV,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.758433,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CUB,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.227796,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,CYP,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.882424,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,EGY,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,3.07912,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GEO,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,4.477543,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GHA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,1.128611,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GTM,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,1.703142,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GNB,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,0.6962806,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,GUY,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.078437,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,VAT,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,30.32221,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,IDN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,3.069394,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,KAZ,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,20.52191,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,KEN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,1.147807,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,LIE,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.356115,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MYS,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,10.23582,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MDV,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,3.68893,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MLT,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,6.549833,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MUS,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,4.015156,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MDA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,3.968441,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MCO,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,2.346737,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,MAR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,2.459603,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NAM,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,4.751163,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NPL,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,1.496792,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,NGA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,1.563994,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,PAN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,4.204799,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,PER,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,3.223498,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ROU,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.914941,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,RUS,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,13.6596,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,RWA,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,0.7338822,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SRB,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,7.617867,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SGP,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.636294,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,SLB,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,0.8533567,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,ZAF,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,9.387836,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,UKR,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,8.028714,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,UZB,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,5.650603,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,VEN,,A,,GHG,,_T,,KG_CO2E_PS,,2014,,8.367807,,A,,3,,,,,,2,,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),,I,AUS,,A,,GHG,,_T,,KG_CO2E_PS,,2019,,21.86902,,A,,3,,,,,,2,,,
